requestedUrl,finalUrl,category,name,title,type,score
"http://vk.com/","https://m.vk.com/","Best Practices","password-inputs-can-be-pasted-into","Allows users to paste into password fields","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","image-aspect-ratio","Displays images with correct aspect ratio","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","image-size-responsive","Serves images with appropriate resolution","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","preload-fonts","Fonts with `font-display: optional` are preloaded","notApplicable","-1"
"http://vk.com/","https://m.vk.com/","Best Practices","doctype","Page has the HTML doctype","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","charset","Properly defines charset","error","-1"
"http://vk.com/","https://m.vk.com/","Best Practices","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","appcache-manifest","Avoids Application Cache","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","js-libraries","Detected JavaScript libraries","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","deprecations","Uses deprecated APIs","binary","0"
"http://vk.com/","https://m.vk.com/","Best Practices","errors-in-console","No browser errors logged to the console","binary","1"
"http://vk.com/","https://m.vk.com/","Best Practices","valid-source-maps","Missing source maps for large first-party JavaScript","binary","0"
"http://vk.com/","https://m.vk.com/","Best Practices","inspector-issues","No issues in the `Issues` panel in Chrome Devtools","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","seo-score","Overall SEO Category Score","numeric","0.98"
"http://vk.com/","https://m.vk.com/","SEO","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","document-title","Document has a `<title>` element","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","meta-description","Document has a meta description","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","http-status-code","Page has successful HTTP status code","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","link-text","Links have descriptive text","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","crawlable-anchors","Links are crawlable","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","is-crawlable","Page isn’t blocked from indexing","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","robots-txt","robots.txt is valid","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","image-alt","Image elements have `[alt]` attributes","notApplicable","-1"
"http://vk.com/","https://m.vk.com/","SEO","hreflang","Document has a valid `hreflang`","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","canonical","Document has a valid `rel=canonical`","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","font-size","Document uses legible font sizes","binary","1"
"http://vk.com/","https://m.vk.com/","SEO","plugins","Document avoids plugins","binary","1"
