requestedUrl,finalUrl,category,name,title,type,score
"http://github.com/","https://github.com/","Performance","performance-score","Overall Performance Category Score","numeric","0.15"
"http://github.com/","https://github.com/","Performance","first-contentful-paint","First Contentful Paint","numeric","0.45"
"http://github.com/","https://github.com/","Performance","speed-index","Speed Index","numeric","0.1"
"http://github.com/","https://github.com/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0.01"
"http://github.com/","https://github.com/","Performance","interactive","Time to Interactive","numeric","0.08"
"http://github.com/","https://github.com/","Performance","total-blocking-time","Total Blocking Time","numeric","0"
"http://github.com/","https://github.com/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"http://github.com/","https://github.com/","Performance","first-cpu-idle","First CPU Idle","numeric","0.05"
"http://github.com/","https://github.com/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0"
"http://github.com/","https://github.com/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0.45"
"http://github.com/","https://github.com/","Performance","estimated-input-latency","Estimated Input Latency","numeric","0"
"http://github.com/","https://github.com/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","0.4"
"http://github.com/","https://github.com/","Performance","uses-responsive-images","Properly size images","numeric","0.88"
"http://github.com/","https://github.com/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"http://github.com/","https://github.com/","Performance","unminified-css","Minify CSS","numeric","1"
"http://github.com/","https://github.com/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"http://github.com/","https://github.com/","Performance","unused-css-rules","Remove unused CSS","numeric","0.46"
"http://github.com/","https://github.com/","Performance","unused-javascript","Remove unused JavaScript","numeric","0.45"
"http://github.com/","https://github.com/","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"http://github.com/","https://github.com/","Performance","uses-webp-images","Serve images in next-gen formats","numeric","1"
"http://github.com/","https://github.com/","Performance","uses-text-compression","Enable text compression","numeric","1"
"http://github.com/","https://github.com/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"http://github.com/","https://github.com/","Performance","server-response-time","Initial server response time was short","binary","1"
"http://github.com/","https://github.com/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"http://github.com/","https://github.com/","Performance","uses-rel-preload","Preload key requests","numeric","1"
"http://github.com/","https://github.com/","Performance","uses-http2","Use HTTP/2","binary","1"
"http://github.com/","https://github.com/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"http://github.com/","https://github.com/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"http://github.com/","https://github.com/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","1"
"http://github.com/","https://github.com/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","numeric","1"
"http://github.com/","https://github.com/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"http://github.com/","https://github.com/","Performance","uses-long-cache-ttl","Serve static assets with an efficient cache policy","numeric","0.15"
"http://github.com/","https://github.com/","Performance","dom-size","Avoid an excessive DOM size","numeric","0.62"
"http://github.com/","https://github.com/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"http://github.com/","https://github.com/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"http://github.com/","https://github.com/","Performance","bootup-time","Reduce JavaScript execution time","numeric","0.09"
"http://github.com/","https://github.com/","Performance","mainthread-work-breakdown","Minimize main-thread work","numeric","0.01"
"http://github.com/","https://github.com/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"http://github.com/","https://github.com/","Performance","performance-budget","Performance budget","notApplicable","-1"
"http://github.com/","https://github.com/","Performance","timing-budget","Timing budget","notApplicable","-1"
"http://github.com/","https://github.com/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"http://github.com/","https://github.com/","Performance","third-party-summary","Minimize third-party usage","notApplicable","-1"
